id,title,original_title,original_language,overview,budget,revenue,runtime,release_date,genres,popularity,vote_average,vote_count
172908,Time Bomb,Time Bomb,en,"When a saboteur places an explosive device on a train full of sea mines, the authorities call for bomb expert Peter Lyncort to diffuse the situation, unaware that he has explosive problems of his own.",0.0,0.0,72.0,1953-02-05,['Thriller'],1.026753,6.1,4.0
118632,Ghatak: Lethal,Ghatak: Lethal,hi,A small town in Bombay is brutally subdued by a notorious gangster named Katya and his brothers.,0.0,0.0,158.0,1996-11-08,[],1.052675,8.2,3.0
117319,Vishwaroopam,விஸ்வரூபம்,ta,"Vishwanathan, a Kathak dance teacher in New York, is in a rather happy marriage with Nirupama who is a nuclear oncologist. Nirupama is from a middle class family in Chennai, she marries Vishwanath (a dance master) to pursue her higher studies in the USA. But when Nirupama wants to break up with her husband, she engages a private detective. That's when the pandora's box opens up.",17000000.0,51000000.0,147.0,2013-01-25,"['Action', 'Crime', 'Thriller']",1.542355,5.5,25.0
92853,I Am Afraid,Io ho paura,en,"During a wave of political violence in Italy, a policeman who's already survived an assassination is assigned to act as a bodyguard to a morally upright judge. He feels increasingly fearful as the links of the upper echelons of police and government to the violence become clear.",0.0,0.0,0.0,1977-10-06,[],0.000431,6.0,2.0
302688,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,en,"The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",18000000.0,88923251.0,94.0,2016-03-23,"['Romance', 'Comedy', 'Family']",6.344961,5.6,328.0
25434,The Home Song Stories,The Home Song Stories,en,"Tom, now in his 40s, begins to write the memoirs of his 1960s childhood, as the little boy whose mother Rose was a glamorous Shanghai nightclub singer. When Rose meets Aussie sailor Bill, they are quickly married, and she packs up Tom and his older sister May to head for Melbourne. The marriage just as quickly breaks up and Rose moves with the kids to Sydney. After a succession of male friends and little success, in 1971 Rose moves back to Melbourne, in an uncomfortable arrangement living again with Bill – and his mother. With Bill called away to sea, Rose takes up with young Chinese cook Joe, but despair and conflicts over May's relationship with Joe tear the family further apart. Little Tom is deeply hurt, but May's ongoing conflict with her mother takes a respite when Rose tells her daughter about her traumatic teenage years.",0.0,0.0,103.0,2007-02-09,['Drama'],0.567031,7.5,3.0
345775,Long Way North,Tout en haut du monde,da,"1892, Saint Petersburg. Sasha, a young Russian aristocrat, has always been fascinated by her grandfather's life as an adventurer. A renowned explorer, he designed a magnificent arctic ship, but he hasn't returned from his last expedition to the North Pole. To save her family's honor, Sasha runs away. Headed towards the Great North, she follows her grandfather's trail in search of his famous ship.",0.0,0.0,80.0,2015-12-10,"['Adventure', 'Animation']",2.528348,7.7,35.0
53487,This Must Be the Place,This Must Be the Place,en,"A bored, retired rock star sets out to find his father's executioner, an ex-Nazi war criminal who is a refugee in the U.S.",25000000.0,11790979.0,118.0,2011-10-01,['Drama'],10.710831,6.7,275.0
104297,Scandalous John,Scandalous John,en,"A crotchety old ranch owner fights to be able to live his life the way he wants to, and not the way other people--and the law--tell him he has to.",0.0,0.0,113.0,1971-06-22,"['Western', 'Comedy', 'Drama', 'Family']",0.002064,0.0,0.0
25746,Kabei: Our Mother,母べえ,ja,"Set in Tokyo in 1940, the peaceful life of the Nogami Family suddenly changes when the father, Shigeru, is arrested and accused of being a Communist. His wife Kayo works frantically from morning to night to maintain the household and bring up her two daughters with the support of Shigeru's sister Hisako and Shigeru's ex-student Yamazaki, but her husband does not return. WWII breaks out and casts dark shadows on the entire country, but Kayo still tries to keep her cheerful determination, and sustain the family with her love. This is an emotional drama of a mother and an eternal message for peace.",0.0,0.0,133.0,2008-01-26,"['Family', 'Drama']",1.208795,7.1,10.0
4252,Chalte Chalte,Chalte Chalte,en,"Priya Chopra is a fashion designer and Raj Mathur owns a small trucking company. They meet on the road, quarrel, and then fall for each other. Priya, who is already engaged, must decide whether she will marry her fiancé or leave him for Raj. Love triumphs, Raj and Priya marry and then begins the struggle to maintain their marriage in the face of the typical problems the world can throw at them.",0.0,0.0,167.0,2003-06-12,"['Comedy', 'Drama', 'Romance']",1.499512,6.2,27.0
12113,Body of Lies,Body of Lies,en,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",70000000.0,113280098.0,128.0,2008-10-10,"['Action', 'Drama', 'Thriller']",12.886125,6.5,919.0
123833,Possible Loves,Amores Possíveis,pt,"Fifteen year ago, Carlos went to the cinema to meet Júlia, his university colleague with whom he was in love. She never showed up. Carlos was left waiting in the lobby alone. While he waits, something happens which will change his life. A scene, an encounter, an unfinished sentence... Something insignificant, but which will determine the character's life. Fifteen years later, we follow three completely different versions of Carlos's life. In one, he is a man divided between the stability of a secure life in a lukewarm marriage, and the growing desire to live a great love affair. In the second, he is homosexual and places passion above all else. In the third possible life, Carlos is a man who hasn't yet discovered love, and lives through successive disastrous relationships in search of the perfect woman. One of them is his real life. Another is not his life. And a third is the life he'd like to lead. Which is his true life ?",0.0,0.0,0.0,2001-01-22,"['Drama', 'Thriller']",0.388631,6.4,6.0
22984,The Kids Are Alright,The Kids Are Alright,en,"Through concert performances and interviews, this film offers us an ""inside look"" at this famous rock group, ""The Who"". It captures their zany craziness and outrageous antics from the initial formation of the group to its major hit ""Who Are You"", and features the last performance of drummer Keith Moon just prior to his death.",2000000.0,0.0,101.0,,"['Documentary', 'Music']",1.653741,6.9,7.0
112044,Atlantis,Atlantis,en,"Shy, thirteen year old Xenia doesn't feel comfortable in the overly-regulated society she lives in. In search of a place for herself she discovers an island on which time doesn't seem to exist. This is where she finds the key to her future.",0.0,0.0,90.0,2008-09-19,"['Drama', 'Science Fiction', 'Thriller']",0.004706,0.0,0.0
253337,The Winding Stream,The Winding Stream,en,"The story of the American music dynasty, the Carters and Cashes, and their decades-long influence on popular music.",0.0,0.0,87.0,2014-03-15,"['Documentary', 'Family', 'History', 'Music']",0.59739,6.8,5.0
56949,Wind with the Gone,El viento se llevó lo qué,it,"Soledad, a girl tired of being a taxi driver in Buenos Aires,  travels with her car to Patagonia. She stops in a village whose inhabitants live in isolation and their only contact with the outside world is a cinema where old films are projected.",0.0,0.0,90.0,1998-11-12,[],0.379683,5.8,4.0
109074,Day of the Reaper,Day of the Reaper,en,Five women on vacation are stalked by a hooded cannibal killer in the town of Sunnyville Florida. Silly antics and H.G. Lewis-style gore follow the survivors in this camp super-8 epic.,0.0,0.0,0.0,1984-10-31,['Horror'],8e-05,0.0,0.0
229134,Catherine of Russia,Caterina di Russia,it,"Caterina finds out that her husband Peter Tzar of Russia, is plotting to kill her. She sets Count Orlov free from prison, Peter's sworn enemy, becomes empress of Russia and leads the Cossacks army against him.",0.0,0.0,105.0,1963-01-12,"['Drama', 'History', 'Romance']",0.699076,4.0,2.0
382581,Monster High Great Scarrier Reef,Monster High: Great Scarrier Reef,en,"Join the Monster High ghouls on an all new aquatic adventure as they dive deep into the crystal deep blue waters of the Great Scarrier Reef. When the ghouls get pulled in the school pool, they find themselves transported to a world of corals and florals - a wild underwater wonderland! But Lagoona is not there to see the sights - she's on a mission of the heart, as she realizes she has come home! She must confront her childhood nemesis and bully, come to terms with her own freaky flaws, win an aquatic dance extravaganza, and fight a terrible beast from the deep. So take the plunge - you won't believe what awaits you under the waves!",0.0,0.0,69.0,2016-02-12,"['Family', 'Animation']",2.586309,7.2,11.0
98232,11 Flowers,我11,zh,A coming-of-age story set during China's Cultural Revolution. 11 year old Wang Han finds himself entangled with a fugative and struggles to understand the adult world.,0.0,0.0,110.0,2011-09-11,['Drama'],0.312795,7.3,4.0
82203,The Girl in the Red Velvet Swing,The Girl in the Red Velvet Swing,en,"Broadway showgirl Evelyn Nesbit (Joan Collins) is the object of affection of two men: playboy architect Stanford White (Ray Milland) and wealthy but unstable Harry Thaw (Farley Granger). She marries Thaw, but White’s continued pursuit puts him in the path of Thaw’s volatile temper. Inspired by true events that occurred at the turn of the 20th century. Originally intended to star Marilyn Monroe.",0.0,0.0,109.0,1955-10-01,"['Drama', 'Romance']",0.624335,6.0,1.0
150226,Ballad of Django,Giù la testa... hombre,it,"Macho Callaghan is a lieutenant in the Federal Guards and his job is to capture Butch Cassidy, Ironhead, and their band of outlaws. Getting in touch with Ironhead, Macho finds a way of being hired by the outlaws. But when the two leaders quarrel and decide to separate, Macho manages to convince Ironhead to attack Butch Cassidy.",0.0,0.0,88.0,1971-04-17,['Western'],0.365117,6.0,1.0
296633,The Whistleblower,제보자,ko,"Lee Jang-hwan receives widespread acclaim and media attention after successfully cloning human embryo stem cells. A TV news program PD, Yoon Min-cheol, receives a phone call from an anonymous source who says he has worked with Dr. Lee on the stem cell project. The source blows the whistle on Lee's work, revealing how Lee fabricated research results and engaged in unethical practices.",0.0,0.0,113.0,2014-10-02,['Drama'],0.635799,7.6,8.0
16523,Where the Wild Things Are,Where the Wild Things Are,en,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",100000000.0,100086793.0,101.0,2009-10-16,"['Family', 'Fantasy']",12.36223,6.4,580.0
53514,Cyrano Agency,시라노; 연애조작단,ko,"The Cyrano Agency is a dating agency which helps people who can't date to have a love life. The agency staff try helping their clients without being noticed. The agency's representatives Byeong-hoon (played by Eom Tae-woong)and Min-yeong (Park Sin-hye) are giving their best to pair up their client, Sang-yong (Choi Daniel), with his love interest named Hee-joong (Lee Min-jeong). But when Byeong-hun sees Hee-joong's profile, he begins to doubt their abilities. Will ""Cyrano Agency"" succeed in their mission?",0.0,0.0,118.0,2010-09-16,"['Romance', 'Comedy']",1.240166,6.0,17.0
